,dif_min,temporada_alta,atraso_15,periodo_dia
999,3.0,0,0,noche
1000,0.0,0,0,noche
1001,0.0,0,0,noche
1002,-8.0,0,0,noche
1003,-1.0,0,0,noche
1004,19.0,0,1,noche
1005,4.0,0,0,noche
1006,10.0,0,0,noche
1007,-4.0,0,0,noche
1008,15.0,0,0,noche
1009,0.0,0,0,noche
1010,0.0,0,0,noche
1011,6.0,0,0,noche
1012,14.0,0,0,noche
1013,-3.0,0,0,noche
1014,-3.0,0,0,noche
1015,10.0,0,0,noche
1016,2.0,0,0,noche
1017,9.0,0,0,noche
1018,-9.0,0,0,noche
1019,-5.0,0,0,noche
1020,13.0,0,0,noche
1021,17.0,0,1,noche
1022,29.0,0,1,noche
1023,-5.0,0,0,noche
1024,10.0,0,0,noche
1025,14.0,0,0,noche
1026,2.0,0,0,tarde
1027,16.0,0,1,tarde
1028,2.0,0,0,tarde
1029,7.0,0,0,tarde
1030,10.0,0,0,tarde
1031,10.0,0,0,tarde
1032,13.0,0,0,tarde
1033,0.0,0,0,tarde
1034,13.0,0,0,tarde
1035,5.0,0,0,tarde
1036,5.0,0,0,tarde
1037,9.0,0,0,tarde
1038,10.0,0,0,tarde
1039,6.0,0,0,tarde
1040,17.0,0,1,noche
1041,15.0,0,0,tarde
1042,27.0,0,1,tarde
1043,9.0,0,0,tarde
1044,21.0,0,1,tarde
1045,15.0,0,0,tarde
1046,7.0,0,0,tarde
1047,9.0,0,0,tarde
1048,-2.0,0,0,tarde
1049,18.0,0,1,tarde
1050,18.0,0,1,tarde
1051,1.0,0,0,tarde
1052,2.0,0,0,tarde
1053,3.0,0,0,tarde
1054,-1.0,0,0,tarde
1055,13.0,0,0,tarde
1056,-1.0,0,0,tarde
1057,-5.0,0,0,tarde
1058,60.0,0,1,noche
1059,17.0,0,1,noche
1060,12.0,0,0,noche
1061,19.0,0,1,noche
1062,44.0,0,1,noche
1063,15.0,0,0,noche
1064,15.0,0,0,noche
1065,8.0,0,0,noche
1066,1.0,0,0,noche
1067,46.0,0,1,mañana
1068,17.0,0,1,mañana
1069,14.0,0,0,mañana
1070,10.0,0,0,mañana
1071,25.0,0,1,mañana
1072,23.0,0,1,mañana
1073,0.0,0,0,mañana
1074,12.0,0,0,mañana
1075,18.0,0,1,mañana
1076,18.0,0,1,tarde
1077,5.0,0,0,mañana
1078,-2.0,0,0,mañana
1079,38.0,0,1,mañana
1080,4.0,0,0,mañana
1081,5.0,0,0,mañana
1082,35.0,0,1,mañana
1083,14.0,0,0,tarde
1084,3.0,0,0,tarde
1085,3.0,0,0,tarde
1086,11.0,0,0,tarde
1087,15.0,0,0,tarde
1088,8.0,0,0,tarde
1089,13.0,0,0,tarde
1090,15.0,0,0,tarde
1091,10.0,0,0,tarde
1092,3.0,0,0,tarde
1093,1.0,0,0,tarde
1094,-4.0,0,0,tarde
1095,14.0,0,0,tarde
1096,14.0,0,0,tarde
1097,9.0,0,0,tarde
1098,5.0,0,0,tarde
1099,6.0,0,0,tarde
1100,16.0,0,1,tarde
1101,4.0,0,0,tarde
1102,16.0,0,1,tarde
1103,13.0,0,0,tarde
1104,32.0,0,1,tarde
1105,-3.0,0,0,tarde
1106,0.0,0,0,tarde
1107,3.0,0,0,tarde
1108,25.0,0,1,tarde
1109,28.0,0,1,tarde
1110,1.0,0,0,tarde
1111,1.0,0,0,tarde
1112,17.0,0,1,tarde
1113,10.0,0,0,tarde
1114,16.0,0,1,noche
1115,6.0,0,0,noche
1116,7.0,0,0,noche
1117,6.0,0,0,noche
1118,12.0,0,0,noche
1119,15.0,0,0,noche
1120,94.0,0,1,noche
1121,19.0,0,1,noche
1122,25.0,0,1,noche
1123,23.0,0,1,noche
1124,17.0,0,1,noche
1125,8.0,0,0,noche
1126,10.0,0,0,noche
1127,26.0,0,1,noche
1128,17.0,0,1,noche
1129,16.0,0,1,noche
1130,28.0,0,1,noche
1131,12.0,0,0,noche
1132,25.0,0,1,noche
1133,2.0,0,0,noche
1134,-4.0,0,0,noche
1135,13.0,0,0,noche
1136,16.0,0,1,noche
1137,8.0,0,0,noche
1138,8.0,0,0,noche
1139,9.0,0,0,noche
1140,7.0,0,0,noche
1141,12.0,0,0,noche
1142,8.0,0,0,noche
1143,12.0,0,0,noche
1144,12.0,0,0,noche
1145,35.0,0,1,mañana
1146,11.0,0,0,mañana
1147,133.0,0,1,mañana
1148,37.0,0,1,mañana
1149,13.0,0,0,mañana
1150,13.0,0,0,mañana
1151,27.0,0,1,mañana
1152,159.0,0,1,mañana
1153,1.0,0,0,mañana
1154,15.0,0,0,mañana
1155,2.0,0,0,mañana
1156,4.0,0,0,mañana
1157,20.0,0,1,mañana
1158,14.0,0,0,mañana
1159,22.0,0,1,mañana
1160,2.0,0,0,mañana
1161,12.0,0,0,mañana
1162,3.0,0,0,mañana
1163,21.0,0,1,mañana
1164,16.0,0,1,mañana
1165,10.0,0,0,mañana
1166,8.0,0,0,mañana
1167,19.0,0,1,mañana
1168,6.0,0,0,mañana
1169,6.0,0,0,mañana
1170,13.0,0,0,mañana
1171,9.0,0,0,mañana
1172,18.0,0,1,mañana
1173,6.0,0,0,mañana
1174,25.0,0,1,mañana
1175,-2.0,0,0,tarde
1176,43.0,0,1,noche
1177,3.0,0,0,tarde
1178,12.0,0,0,tarde
1179,6.0,0,0,tarde
1180,16.0,0,1,tarde
1181,-1.0,0,0,tarde
1182,13.0,0,0,tarde
1183,2.0,0,0,tarde
1184,8.0,0,0,tarde
1185,11.0,0,0,tarde
1186,26.0,0,1,tarde
1187,0.0,0,0,tarde
1188,4.0,0,0,tarde
1189,4.0,0,0,tarde
1190,18.0,0,1,tarde
1191,5.0,0,0,tarde
1192,1.0,0,0,tarde
1193,-1.0,0,0,tarde
1194,-2.0,0,0,tarde
1195,18.0,0,1,tarde
1196,18.0,0,1,tarde
1197,7.0,0,0,tarde
1198,7.0,0,0,tarde
1199,1.0,0,0,tarde
1200,37.0,0,1,tarde
1201,75.0,0,1,noche
1202,-3.0,0,0,noche
1203,9.0,0,0,noche
1204,18.0,0,1,noche
1205,12.0,0,0,noche
1206,15.0,0,0,noche
1207,5.0,0,0,noche
1208,14.0,0,0,noche
1209,20.0,0,1,noche
1210,-7.0,0,0,noche
1211,-2.0,0,0,noche
1212,-6.0,0,0,noche
1213,-2.0,0,0,noche
1214,10.0,0,0,tarde
1215,0.0,0,0,tarde
1216,5.0,0,0,mañana
1217,-6.0,0,0,tarde
1218,9.0,0,0,noche
1219,5.0,0,0,mañana
1220,25.0,0,1,noche
1221,-5.0,0,0,mañana
1222,1.0,0,0,mañana
1223,0.0,0,0,mañana
1224,-2.0,0,0,mañana
1225,-3.0,0,0,mañana
1226,1.0,0,0,mañana
1227,1.0,0,0,mañana
1228,-4.0,0,0,mañana
1229,-4.0,0,0,mañana
1230,-4.0,0,0,mañana
1231,2.0,0,0,mañana
1232,-3.0,0,0,mañana
1233,2.0,0,0,mañana
1234,25.0,0,1,mañana
1235,-1.0,0,0,mañana
1236,3.0,0,0,mañana
1237,-4.0,0,0,mañana
1238,4.0,0,0,mañana
1239,-3.0,0,0,mañana
1240,-1.0,0,0,mañana
1241,4.0,0,0,mañana
1242,14.0,0,0,mañana
1243,-3.0,0,0,mañana
1244,-2.0,0,0,mañana
1245,-2.0,0,0,mañana
1246,0.0,0,0,mañana
1247,-2.0,0,0,mañana
1248,4.0,0,0,mañana
1249,12.0,0,0,mañana
1250,0.0,0,0,mañana
1251,-2.0,0,0,mañana
1252,-3.0,0,0,tarde
1253,-1.0,0,0,tarde
1254,35.0,0,1,tarde
1255,-2.0,0,0,tarde
1256,0.0,0,0,tarde
1257,4.0,0,0,tarde
1258,7.0,0,0,tarde
1259,53.0,0,1,tarde
1260,1.0,0,0,tarde
1261,-3.0,0,0,tarde
1262,-3.0,0,0,tarde
1263,-1.0,0,0,tarde
1264,-3.0,0,0,tarde
1265,-2.0,0,0,tarde
1266,-1.0,0,0,tarde
1267,11.0,0,0,tarde
1268,10.0,0,0,tarde
1269,5.0,0,0,mañana
1270,-7.0,0,0,mañana
1271,-2.0,0,0,mañana
1272,8.0,0,0,mañana
1273,2.0,0,0,mañana
1274,-2.0,0,0,mañana
1275,-2.0,0,0,mañana
1276,-7.0,0,0,mañana
1277,-1.0,0,0,mañana
1278,0.0,0,0,mañana
1279,-1.0,0,0,mañana
1280,11.0,0,0,mañana
1281,10.0,0,0,mañana
1282,20.0,0,1,mañana
1283,10.0,0,0,mañana
1284,-2.0,0,0,mañana
1285,3.0,0,0,mañana
1286,2.0,0,0,mañana
1287,1.0,0,0,mañana
1288,-1.0,0,0,mañana
1289,3.0,0,0,mañana
1290,1.0,0,0,mañana
1291,-4.0,0,0,mañana
1292,-1.0,0,0,mañana
1293,6.0,0,0,mañana
1294,-1.0,0,0,mañana
1295,-3.0,0,0,mañana
1296,14.0,0,0,mañana
1297,1.0,0,0,mañana
1298,-2.0,0,0,mañana
1299,11.0,0,0,mañana
1300,-1.0,0,0,tarde
1301,8.0,0,0,mañana
1302,-4.0,0,0,mañana
1303,-4.0,0,0,tarde
1304,-4.0,0,0,mañana
1305,24.0,0,1,mañana
1306,-4.0,0,0,tarde
1307,1.0,0,0,mañana
1308,-3.0,0,0,mañana
1309,5.0,0,0,tarde
1310,-3.0,0,0,mañana
1311,-1.0,0,0,mañana
1312,-5.0,0,0,tarde
1313,-1.0,0,0,mañana
1314,12.0,0,0,mañana
1315,-2.0,0,0,mañana
1316,12.0,0,0,mañana
1317,6.0,0,0,mañana
1318,-3.0,0,0,mañana
1319,-1.0,0,0,mañana
1320,1.0,0,0,mañana
1321,-6.0,0,0,mañana
1322,-1.0,0,0,mañana
1323,0.0,0,0,mañana
1324,0.0,0,0,mañana
1325,12.0,0,0,mañana
1326,7.0,0,0,mañana
1327,7.0,0,0,mañana
1328,-1.0,0,0,mañana
1329,3.0,0,0,mañana
1330,5.0,0,0,mañana
1331,-3.0,0,0,mañana
1332,0.0,0,0,mañana
1333,6.0,0,0,mañana
1334,4.0,0,0,mañana
1335,-5.0,0,0,mañana
1336,-3.0,0,0,mañana
1337,8.0,0,0,mañana
1338,0.0,0,0,mañana
1339,3.0,0,0,mañana
1340,21.0,0,1,mañana
1341,12.0,0,0,mañana
1342,1.0,0,0,mañana
1343,0.0,0,0,mañana
1344,-4.0,0,0,tarde
1345,12.0,0,0,tarde
1346,-4.0,0,0,tarde
1347,-2.0,0,0,tarde
1348,-1.0,0,0,tarde
1349,0.0,0,0,tarde
1350,-2.0,0,0,tarde
1351,-6.0,0,0,tarde
1352,-3.0,0,0,tarde
1353,2.0,0,0,tarde
1354,-1.0,0,0,tarde
1355,3.0,0,0,tarde
1356,7.0,0,0,tarde
1357,-7.0,0,0,tarde
1358,-7.0,0,0,tarde
1359,9.0,0,0,tarde
1360,4.0,0,0,tarde
1361,-5.0,0,0,tarde
1362,-1.0,0,0,tarde
1363,1.0,0,0,tarde
1364,2.0,0,0,tarde
1365,1.0,0,0,tarde
1366,10.0,0,0,tarde
1367,0.0,0,0,tarde
1368,6.0,0,0,tarde
1369,0.0,0,0,tarde
1370,-3.0,0,0,tarde
1371,-1.0,0,0,tarde
1372,0.0,0,0,tarde
1373,-2.0,0,0,tarde
1374,2.0,0,0,tarde
1375,0.0,0,0,tarde
1376,-8.0,0,0,tarde
1377,-1.0,0,0,tarde
1378,-4.0,0,0,tarde
1379,-2.0,0,0,tarde
1380,-4.0,0,0,tarde
1381,30.0,0,1,tarde
1382,15.0,0,0,tarde
1383,-6.0,0,0,noche
1384,-3.0,0,0,noche
1385,-2.0,0,0,noche
1386,4.0,0,0,noche
1387,0.0,0,0,noche
1388,3.0,0,0,noche
1389,-1.0,0,0,noche
1390,-2.0,0,0,noche
1391,-3.0,0,0,noche
1392,-3.0,0,0,noche
1393,0.0,0,0,noche
1394,-7.0,0,0,noche
1395,-2.0,0,0,noche
1396,5.0,0,0,noche
1397,26.0,0,1,noche
1398,22.0,0,1,noche
1399,-2.0,0,0,noche
1400,-6.0,0,0,noche
1401,2.0,0,0,noche
1402,3.0,0,0,noche
1403,1.0,0,0,noche
1404,3.0,0,0,noche
1405,0.0,0,0,noche
1406,4.0,0,0,noche
1407,11.0,0,0,noche
1408,9.0,0,0,noche
1409,-2.0,0,0,noche
1410,0.0,0,0,mañana
1411,-8.0,0,0,mañana
1412,-3.0,0,0,mañana
1413,0.0,0,0,mañana
1414,-4.0,0,0,mañana
1415,2.0,0,0,mañana
1416,1.0,0,0,mañana
1417,-3.0,0,0,mañana
1418,-9.0,0,0,mañana
1419,3.0,0,0,mañana
1420,-1.0,0,0,mañana
1421,7.0,0,0,mañana
1422,-3.0,0,0,mañana
1423,-2.0,0,0,mañana
1424,-5.0,0,0,mañana
1425,-3.0,0,0,mañana
1426,-4.0,0,0,mañana
1427,-2.0,0,0,mañana
1428,-2.0,0,0,mañana
1429,-1.0,0,0,mañana
1430,1.0,0,0,mañana
1431,-2.0,0,0,mañana
1432,-7.0,0,0,tarde
1433,-4.0,0,0,tarde
1434,1.0,0,0,tarde
1435,10.0,0,0,tarde
1436,4.0,0,0,tarde
1437,-3.0,0,0,tarde
1438,-4.0,0,0,tarde
1439,4.0,0,0,tarde
1440,-2.0,0,0,tarde
1441,5.0,0,0,tarde
1442,9.0,0,0,tarde
1443,5.0,0,0,tarde
1444,-2.0,0,0,tarde
1445,5.0,0,0,tarde
1446,-4.0,0,0,tarde
1447,-4.0,0,0,tarde
1448,-3.0,0,0,tarde
1449,-9.0,0,0,tarde
1450,0.0,0,0,tarde
1451,0.0,0,0,tarde
1452,-6.0,0,0,tarde
1453,0.0,0,0,tarde
1454,-2.0,0,0,tarde
1455,-1.0,0,0,tarde
1456,1.0,0,0,tarde
1457,96.0,0,1,tarde
1458,0.0,0,0,tarde
1459,24.0,0,1,tarde
1460,1.0,0,0,tarde
1461,13.0,0,0,tarde
1462,10.0,0,0,tarde
1463,-4.0,0,0,mañana
1464,-5.0,0,0,mañana
1465,-1.0,0,0,mañana
1466,-3.0,0,0,mañana
1467,-3.0,0,0,mañana
1468,-4.0,0,0,mañana
1469,0.0,0,0,mañana
1470,32.0,0,1,mañana
1471,2.0,0,0,mañana
1472,-3.0,0,0,mañana
1473,-2.0,0,0,mañana
1474,-1.0,0,0,mañana
1475,16.0,0,1,mañana
1476,21.0,0,1,mañana
1477,14.0,0,0,mañana
1478,115.0,0,1,mañana
1479,7.0,0,0,mañana
1480,2.0,0,0,mañana
1481,-2.0,0,0,mañana
1482,-3.0,0,0,mañana
1483,-2.0,0,0,mañana
1484,1.0,0,0,mañana
1485,-2.0,0,0,mañana
1486,-5.0,0,0,mañana
1487,-4.0,0,0,mañana
1488,-3.0,0,0,mañana
1489,-2.0,0,0,mañana
1490,2.0,0,0,mañana
1491,4.0,0,0,mañana
1492,-2.0,0,0,mañana
1493,14.0,0,0,tarde
1494,-3.0,0,0,tarde
1495,-1.0,0,0,tarde
1496,1.0,0,0,tarde
1497,3.0,0,0,tarde
1498,0.0,0,0,mañana
1499,0.0,0,0,tarde
1500,-4.0,0,0,tarde
1501,5.0,0,0,tarde
1502,-2.0,0,0,tarde
1503,-5.0,0,0,tarde
1504,-1.0,0,0,tarde
1505,-2.0,0,0,mañana
1506,1.0,0,0,tarde
1507,6.0,0,0,tarde
1508,-2.0,0,0,tarde
1509,5.0,0,0,tarde
1510,-1.0,0,0,tarde
1511,-1.0,0,0,tarde
1512,4.0,0,0,mañana
1513,-5.0,0,0,tarde
1514,4.0,0,0,tarde
1515,-2.0,0,0,tarde
1516,13.0,0,0,tarde
1517,1.0,0,0,tarde
1518,0.0,0,0,tarde
1519,0.0,0,0,mañana
1520,-4.0,0,0,tarde
1521,32.0,0,1,tarde
1522,-3.0,0,0,tarde
1523,10.0,0,0,tarde
1524,-8.0,0,0,tarde
1525,0.0,0,0,tarde
1526,45.0,0,1,tarde
1527,-3.0,0,0,tarde
1528,-2.0,0,0,tarde
1529,-2.0,0,0,tarde
1530,-4.0,0,0,tarde
1531,-1.0,0,0,tarde
1532,1.0,0,0,tarde
1533,-3.0,0,0,tarde
1534,-1.0,0,0,tarde
1535,0.0,0,0,tarde
1536,2.0,0,0,tarde
1537,-8.0,0,0,tarde
1538,3.0,0,0,tarde
1539,-3.0,0,0,tarde
1540,-3.0,0,0,tarde
1541,-10.0,0,0,tarde
1542,-2.0,0,0,tarde
1543,-5.0,0,0,tarde
1544,3.0,0,0,tarde
1545,-4.0,0,0,tarde
1546,-1.0,0,0,tarde
1547,3.0,0,0,tarde
1548,-3.0,0,0,tarde
1549,1.0,0,0,tarde
1550,0.0,0,0,tarde
1551,2.0,0,0,tarde
1552,-1.0,0,0,tarde
1553,2.0,0,0,tarde
1554,4.0,0,0,tarde
1555,-6.0,0,0,mañana
1556,5.0,0,0,mañana
1557,0.0,0,0,mañana
1558,-2.0,0,0,mañana
1559,0.0,0,0,mañana
1560,-2.0,0,0,mañana
1561,20.0,0,1,mañana
1562,0.0,0,0,mañana
1563,1.0,0,0,mañana
1564,-1.0,0,0,mañana
1565,1.0,0,0,mañana
1566,-1.0,0,0,mañana
1567,5.0,0,0,mañana
1568,-4.0,0,0,mañana
1569,12.0,0,0,mañana
1570,-3.0,0,0,mañana
1571,-1.0,0,0,mañana
1572,0.0,0,0,mañana
1573,-1.0,0,0,mañana
1574,-2.0,0,0,mañana
1575,0.0,0,0,mañana
1576,0.0,0,0,mañana
1577,-4.0,0,0,mañana
1578,-2.0,0,0,mañana
1579,-1.0,0,0,mañana
1580,0.0,0,0,mañana
1581,3.0,0,0,mañana
1582,3.0,0,0,mañana
1583,0.0,0,0,mañana
1584,-3.0,0,0,mañana
1585,-6.0,0,0,tarde
1586,0.0,0,0,noche
1587,0.0,0,0,noche
1588,-3.0,0,0,noche
1589,8.0,0,0,noche
1590,-4.0,0,0,noche
1591,10.0,0,0,noche
1592,23.0,0,1,noche
1593,-1.0,0,0,noche
1594,-3.0,0,0,noche
1595,14.0,0,0,noche
1596,14.0,0,0,noche
1597,5.0,0,0,noche
1598,3.0,0,0,noche
1599,1.0,0,0,noche
1600,0.0,0,0,noche
1601,11.0,0,0,noche
1602,20.0,0,1,noche
1603,74.0,0,1,noche
1604,26.0,0,1,noche
1605,12.0,0,0,noche
1606,13.0,0,0,noche
1607,2.0,0,0,noche
1608,0.0,0,0,noche
1609,0.0,0,0,noche
1610,13.0,0,0,noche
1611,14.0,0,0,noche
1612,-2.0,0,0,noche
1613,1.0,0,0,noche
1614,18.0,0,1,noche
1615,4.0,0,0,noche
1616,30.0,0,1,noche
1617,-2.0,0,0,tarde
1618,-3.0,0,0,mañana
1619,-3.0,0,0,mañana
1620,10.0,0,0,mañana
1621,2.0,0,0,mañana
1622,-1.0,0,0,mañana
1623,-2.0,0,0,mañana
1624,29.0,0,1,mañana
1625,3.0,0,0,mañana
1626,2.0,0,0,mañana
1627,1.0,0,0,mañana
1628,15.0,0,0,mañana
1629,-2.0,0,0,mañana
1630,18.0,0,1,mañana
1631,6.0,0,0,mañana
1632,0.0,0,0,mañana
1633,11.0,0,0,mañana
1634,-5.0,0,0,mañana
1635,2.0,0,0,mañana
1636,4.0,0,0,mañana
1637,1.0,0,0,mañana
1638,0.0,0,0,mañana
1639,6.0,0,0,mañana
1640,0.0,0,0,mañana
1641,-6.0,0,0,mañana
1642,-1.0,0,0,mañana
1643,-3.0,0,0,mañana
1644,1.0,0,0,mañana
1645,1.0,0,0,mañana
1646,6.0,0,0,mañana
1647,10.0,0,0,mañana
1648,0.0,0,0,mañana
1649,-2.0,0,0,tarde
1650,-3.0,0,0,tarde
1651,-4.0,0,0,tarde
1652,-3.0,0,0,tarde
1653,-3.0,0,0,tarde
1654,5.0,0,0,tarde
1655,-2.0,0,0,tarde
1656,2.0,0,0,tarde
1657,7.0,0,0,tarde
1658,9.0,0,0,tarde
1659,16.0,0,1,tarde
1660,-2.0,0,0,tarde
1661,3.0,0,0,tarde
1662,-1.0,0,0,tarde
1663,1.0,0,0,tarde
1664,-4.0,0,0,tarde
1665,-2.0,0,0,tarde
1666,-2.0,0,0,tarde
1667,-4.0,0,0,tarde
1668,10.0,0,0,tarde
1669,5.0,0,0,tarde
1670,2.0,0,0,tarde
1671,-6.0,0,0,tarde
1672,3.0,0,0,tarde
1673,17.0,0,1,tarde
1674,-4.0,0,0,tarde
1675,-1.0,0,0,tarde
1676,16.0,0,1,tarde
1677,-5.0,0,0,tarde
1678,-1.0,0,0,tarde
1679,-2.0,0,0,noche
1680,2.0,0,0,tarde
1681,-1.0,0,0,tarde
1682,0.0,0,0,tarde
1683,-5.0,0,0,noche
1684,2.0,0,0,tarde
1685,3.0,0,0,tarde
1686,-4.0,0,0,tarde
1687,7.0,0,0,noche
1688,-3.0,0,0,tarde
1689,-1.0,0,0,tarde
1690,1.0,0,0,tarde
1691,0.0,0,0,noche
1692,-1.0,0,0,tarde
1693,-1.0,0,0,tarde
1694,-1.0,0,0,tarde
1695,-1.0,0,0,noche
1696,-3.0,0,0,mañana
1697,2.0,0,0,mañana
1698,-2.0,0,0,mañana
1699,1.0,0,0,mañana
1700,-5.0,0,0,mañana
1701,-6.0,0,0,mañana
1702,3.0,0,0,mañana
1703,-2.0,0,0,mañana
1704,-4.0,0,0,mañana
1705,-5.0,0,0,mañana
1706,-3.0,0,0,mañana
1707,-4.0,0,0,mañana
1708,-2.0,0,0,mañana
1709,-1.0,0,0,mañana
1710,-1.0,0,0,mañana
1711,6.0,0,0,mañana
1712,-2.0,0,0,mañana
1713,-2.0,0,0,mañana
1714,18.0,0,1,mañana
1715,4.0,0,0,mañana
1716,8.0,0,0,mañana
1717,-3.0,0,0,mañana
1718,-4.0,0,0,mañana
1719,-3.0,0,0,mañana
1720,-4.0,0,0,mañana
1721,4.0,0,0,mañana
1722,104.0,0,1,mañana
1723,6.0,0,0,mañana
1724,4.0,0,0,mañana
1725,-4.0,0,0,mañana
1726,-4.0,0,0,noche
1727,-2.0,0,0,tarde
1728,-1.0,0,0,tarde
1729,5.0,0,0,tarde
1730,-4.0,0,0,tarde
1731,-2.0,0,0,tarde
1732,-5.0,0,0,tarde
1733,-1.0,0,0,tarde
1734,5.0,0,0,tarde
1735,-3.0,0,0,tarde
1736,5.0,0,0,tarde
1737,28.0,0,1,tarde
1738,8.0,0,0,tarde
1739,30.0,0,1,tarde
1740,0.0,0,0,tarde
1741,7.0,0,0,tarde
1742,2.0,0,0,tarde
1743,-6.0,0,0,tarde
1744,10.0,0,0,tarde
1745,3.0,0,0,tarde
1746,12.0,0,0,tarde
1747,81.0,0,1,tarde
1748,-1.0,0,0,tarde
1749,2.0,0,0,tarde
1750,21.0,0,1,tarde
1751,-1.0,0,0,tarde
1752,3.0,0,0,tarde
1753,-3.0,0,0,mañana
1754,-9.0,0,0,mañana
1755,-1.0,0,0,mañana
1756,-1.0,0,0,mañana
1757,4.0,0,0,mañana
1758,-5.0,0,0,mañana
1759,-9.0,0,0,mañana
1760,2.0,0,0,mañana
1761,-7.0,0,0,mañana
1762,4.0,0,0,mañana
1763,-5.0,0,0,mañana
1764,-1.0,0,0,mañana
1765,0.0,0,0,mañana
1766,-2.0,0,0,mañana
1767,12.0,0,0,mañana
1768,-3.0,0,0,mañana
1769,-9.0,0,0,mañana
1770,-2.0,0,0,mañana
1771,-4.0,0,0,mañana
1772,1.0,0,0,mañana
1773,-3.0,0,0,mañana
1774,1.0,0,0,mañana
1775,-3.0,0,0,mañana
1776,-6.0,0,0,mañana
1777,-6.0,0,0,mañana
1778,-1.0,0,0,mañana
1779,0.0,0,0,mañana
1780,3.0,0,0,mañana
1781,1.0,0,0,mañana
1782,35.0,0,1,mañana
1783,-3.0,0,0,mañana
1784,37.0,0,1,mañana
1785,-1.0,0,0,mañana
1786,-2.0,0,0,mañana
1787,40.0,0,1,mañana
1788,7.0,0,0,mañana
1789,1.0,0,0,mañana
1790,-2.0,0,0,tarde
1791,-3.0,0,0,mañana
1792,-2.0,0,0,mañana
1793,1.0,0,0,mañana
1794,0.0,0,0,mañana
1795,13.0,0,0,mañana
1796,1.0,0,0,mañana
1797,0.0,0,0,tarde
1798,0.0,0,0,mañana
1799,-4.0,0,0,mañana
1800,-6.0,0,0,mañana
1801,-4.0,0,0,mañana
1802,-1.0,0,0,mañana
1803,-6.0,0,0,mañana
1804,1.0,0,0,tarde
1805,-3.0,0,0,mañana
1806,0.0,0,0,mañana
1807,3.0,0,0,mañana
1808,-1.0,0,0,mañana
1809,-2.0,0,0,mañana
1810,4.0,0,0,mañana
1811,-2.0,0,0,tarde
1812,0.0,0,0,mañana
1813,-2.0,0,0,mañana
1814,-7.0,0,0,tarde
1815,1.0,0,0,tarde
1816,-2.0,0,0,tarde
1817,0.0,0,0,tarde
1818,-1.0,0,0,tarde
1819,0.0,0,0,tarde
1820,-3.0,0,0,tarde
1821,0.0,0,0,tarde
1822,-3.0,0,0,tarde
1823,41.0,0,1,tarde
1824,-2.0,0,0,tarde
1825,-6.0,0,0,tarde
1826,-1.0,0,0,tarde
1827,-5.0,0,0,tarde
1828,0.0,0,0,tarde
1829,-3.0,0,0,tarde
1830,1.0,0,0,tarde
1831,-2.0,0,0,tarde
1832,10.0,0,0,tarde
1833,11.0,0,0,tarde
1834,6.0,0,0,tarde
1835,-4.0,0,0,tarde
1836,4.0,0,0,tarde
1837,4.0,0,0,tarde
1838,-9.0,0,0,tarde
1839,-1.0,0,0,tarde
1840,19.0,0,1,tarde
1841,8.0,0,0,tarde
1842,-5.0,0,0,tarde
1843,-2.0,0,0,tarde
1844,9.0,0,0,tarde
1845,8.0,0,0,tarde
1846,11.0,0,0,tarde
1847,43.0,0,1,tarde
1848,18.0,0,1,tarde
1849,-7.0,0,0,tarde
1850,-3.0,0,0,tarde
1851,36.0,0,1,tarde
1852,-2.0,0,0,tarde
1853,8.0,0,0,tarde
1854,4.0,0,0,tarde
1855,-2.0,0,0,tarde
1856,-3.0,0,0,tarde
1857,-3.0,0,0,tarde
1858,2.0,0,0,tarde
1859,3.0,0,0,tarde
1860,9.0,0,0,tarde
1861,12.0,0,0,tarde
1862,-3.0,0,0,tarde
1863,-5.0,0,0,tarde
1864,-2.0,0,0,tarde
1865,-2.0,0,0,tarde
1866,-4.0,0,0,tarde
1867,2.0,0,0,noche
1868,-4.0,0,0,noche
1869,16.0,0,1,noche
1870,-1.0,0,0,noche
1871,-5.0,0,0,noche
1872,-5.0,0,0,noche
1873,-2.0,0,0,noche
1874,1.0,0,0,noche
1875,3.0,0,0,mañana
1876,-1.0,0,0,mañana
1877,3.0,0,0,mañana
1878,-1.0,0,0,mañana
1879,-2.0,0,0,mañana
1880,-3.0,0,0,mañana
1881,1.0,0,0,mañana
1882,-2.0,0,0,mañana
1883,-4.0,0,0,mañana
1884,-4.0,0,0,mañana
1885,-5.0,0,0,mañana
1886,4.0,0,0,mañana
1887,0.0,0,0,mañana
1888,31.0,0,1,mañana
1889,-5.0,0,0,mañana
1890,-1.0,0,0,mañana
1891,-4.0,0,0,mañana
1892,1.0,0,0,mañana
1893,1.0,0,0,mañana
1894,4.0,0,0,mañana
1895,-3.0,0,0,mañana
1896,-1.0,0,0,mañana
1897,-5.0,0,0,mañana
1898,4.0,0,0,mañana
1899,10.0,0,0,mañana
1900,4.0,0,0,mañana
1901,2.0,0,0,mañana
1902,0.0,0,0,mañana
1903,-2.0,0,0,mañana
1904,-3.0,0,0,mañana
1905,-4.0,0,0,mañana
1906,2.0,0,0,mañana
1907,0.0,0,0,mañana
1908,0.0,0,0,mañana
1909,1.0,0,0,mañana
1910,-2.0,0,0,mañana
1911,-2.0,0,0,mañana
1912,-5.0,0,0,mañana
1913,0.0,0,0,mañana
1914,-4.0,0,0,mañana
1915,-1.0,0,0,mañana
